route_id,stop_point_id,stop_point_index
r13533872,n7171370584,7
r13533872,n7171384785,8
r13533873,n9325711219,1
r13533873,n7077860792,2
r13533873,n7077860791,3
r13533873,n7171384788,4
r13533873,n7171384787,5
r13533873,n7888217787,6
r13533873,n7171384786,7
r13536678,n7888460986,1
r13536678,n7884640186,2
r13536678,n6903268822,3
r13536678,n7888460985,4
r13536678,n6903296479,5
r13536678,n6903296477,6
r13536679,n6903296478,1
r13536679,n6903296482,2
r13536679,n7884635588,3
r13536679,n6903296481,4
r13536679,n6903296480,5
r13536679,n7884635486,6
r13536679,n9327935146,7
r13536841,n7888460986,1
r13536841,n7884640186,2
r13536841,n6903268822,3
r13536841,n7888460985,4
r13536841,n6903296479,5
r13536841,n6903296477,6
r13536841,n6903374201,7
r13536841,n7884635587,8
r13536841,n7884632289,9
r13536842,n7884829885,1
r13536842,n6903296482,2
r13536842,n7884635588,3
r13536842,n6903296481,4
r13536842,n6903296480,5
r13536842,n7884635486,6
r13536842,n9328024062,7
r13536842,n9327935146,8
r13537310,n7835784410,1
r13537310,n9328317075,2
r13537310,n7843525285,3
r13537310,n9293711892,4
r13537310,n7052994962,5
r13537310,n7835761635,6
r13537310,n9293711890,7
r13537310,n9328317074,8
r13537310,n9328317073,9
r13537310,n7840850688,10
r13537310,n9328317072,11
r13537310,n7843272185,12
r13537310,n7843524986,13
r13537310,n7840850689,14
r13537311,n7840850689,1
r13537311,n9328317071,2
r13537311,n9328317070,3
r13537311,n7835784412,4
r13537311,n9328317069,5
r13537311,n7052340411,6
r13537311,n9293711894,7
r13537311,n7052340409,8
r13537311,n7052340408,9
r13537311,n7835761642,10
r13537311,n7052340407,11
r13537311,n7835784411,12
r13540085,n9330540643,1
r13540085,n9330540641,2
r13540085,n9330540639,3
r13540086,n9330540640,1
r13540086,n9330540642,2
r13540086,n9330540638,3
r13543438,n9332876000,1
r13543438,n9295791924,2
r13543438,n9330540640,3
r13543439,n9330540640,1
r13543439,n9332876002,2
r13543439,n9332876001,3
r13543470,n9323797958,1
r13543470,n9323797957,2
r13543470,n7083191185,3
r13543470,n7098748080,4
r13543470,n7052162371,5
r13543470,n9332920173,6
r13543471,n9332920174,1
r13543471,n9323797959,2
r13543556,n9332964858,1
r13543556,n9332964857,2
r13543556,n9332964855,3
r13543556,n9332964854,4
r13543557,n9332964851,1
r13543557,n9332964856,2
r13543557,n9332964850,3
r13543557,n9332964849,4
r13543796,n9332876000,1
r13543796,n9295791924,2
r13543796,n9330540641,3
r13543796,n9323576037,4
r13543797,n9323576043,1
r13543797,n7052162371,2
r13543797,n9333083957,3
r13543797,n9332876001,4
r13543836,n9333089860,1
r13543836,n9333089859,2
r13543837,n9333089864,1
r13543837,n9333089863,2
r13543837,n9333089861,3
r13543852,n9333133183,1
r13543852,n9333089859,2
r13543853,n9333089864,1
r13543853,n9333133186,2
r13543853,n9333133184,3
r13543895,n9333154244,1
r13543895,n9332964858,2
r13543896,n9332964849,1
r13543896,n9333154248,2
r13543896,n9333154247,3
r13543896,n9333154245,4
r13543934,n9324307741,1
r13543934,n9323797956,2
r13543934,n9332920173,3
r13543935,n9332920174,1
r13543935,n9324307743,2
r13543935,n9324307742,3
r13543983,n9333205762,1
r13543983,n9333205761,2
r13543983,n9333205760,3
r13543983,n9333205759,4
r13543983,n9333205758,5
r13543983,n9333205757,6
r13543983,n9333205756,7
r13543983,n9333205755,8
r13543983,n9333205754,9
r13543983,n9333205753,10
r13543983,n9333205752,11
r13543983,n9333205751,12
r13543983,n9333205750,13
r13543983,n9333205749,14
r13543984,n9333205769,1
r13543984,n9333205770,2
r13543984,n9333205772,3
r13543984,n9333205768,4
r13543984,n9333205767,5
r13543984,n9333205766,6
r13543984,n9333205765,7
r13543984,n9333205763,8
r13549643,n9337171739,1
r13549643,n9337171736,2
r13549643,n9337171735,3
r13549643,n7098748077,4
r13549643,n9323576037,5
r13549644,n9323576043,1
r13549644,n7098748078,2
r13549644,n9337171741,3
r13549644,n9337171740,4
r13549644,n9337171739,5
r13549883,n7054917910,1
r13549883,n7076835399,2
r13549883,n7056730283,3
r13549883,n7056730282,4
r13549883,n7055717196,5
r13549883,n7078451681,6
r13549883,n7055717195,7
r13549883,n7082468471,8
r13549883,n7082468470,9
r13549883,n7055717194,10
r13549883,n7085152208,11
r13549883,n7082468468,12
r13549883,n7085152207,13
r13549883,n7082468467,14
r13549883,n7055717193,15
r13549883,n7085152206,16
r13549883,n9229594147,17
r13549883,n7082468466,18
r13549883,n7055717192,19
r13549883,n7082468464,20
r13549883,n7082468463,21
r13549883,n7055717191,22
r13549883,n7076873476,23
r13549883,n7076873475,24
r13549883,n9337342510,25
r13549883,n7055717190,26
r13549883,n7055717189,27
r13549883,n7055717188,28
r13549883,n7057928786,29
r13549883,n7055717187,30
r13549883,n7076873474,31
r13549883,n7079601693,32
r13549883,n7079601692,33
r13549883,n7082468462,34
r13549883,n7079601691,35
r13549883,n7055147054,36
r13549883,n7079601690,37
r13549883,n9272827000,38
r13549883,n9229594145,39
r13549883,n7052366503,40
r13549883,n7052366502,41
r13549883,n7055596701,42
r13549883,n7052366501,43
r13549883,n7055147061,44
r13549884,n7055147061,1
r13549884,n7055717185,2
r13549884,n7966560585,3
r13549884,n9337342515,4
r13549884,n9229594150,5
r13549884,n7884438889,6
r13549884,n9229594149,7
r13549884,n7055696184,8
r13549884,n9229594148,9
r13549884,n7055696183,10
r13549884,n7078451671,11
r13549884,n7084943053,12
r13549884,n9337342514,13
r13549884,n7078451670,14
r13549884,n7084943052,15
r13549884,n7084943051,16
r13549884,n7055696182,17
r13549884,n7084943050,18
r13549884,n7084943049,19
r13549884,n7084943048,20
r13549884,n9337342513,21
r13549884,n7084943047,22
r13549884,n9337342512,23
r13549884,n9337342511,24
r13549884,n7084943045,25
